cid,顧客名,plan,所在,cid_source
bc10f8eb-4525-40f2-82f7-3679df861df4,ジェイシー企画 株式会社,mini,214-0021 神奈川県川崎市多摩区宿河原3-17-3,高（名前+都道府県+市区）
a8e4d01c-1271-4868-abc2-7671fd243335,光和電工,mini,茨城県東茨城郡茨城町 下土師799-2,高（名前+都道府県+市区）
0ee31597-01eb-4032-ab91-31f164225909,国際電波企画 株式会社,mini,144-0052 東京都大田区蒲田3-23-8 蒲田ビル8F,高（名前+都道府県+市区）
03de541c-5e0f-4780-bad3-ca6355514203,有限会社 真昇興業,mini,211-0051 神奈川県川崎市中原区宮内1-21-19-2,高（名前+都道府県+市区）
e55be76d-21be-4b68-86f6-7835b37bb73d,幸和工業,mini,358-0011 埼玉県入間市下藤沢5-9-10 102,高（名前+都道府県+市区）
e4553e45-171f-4fb2-8a07-55e538a480bc,株式会社 M's Re.home,mini,849-4283 佐賀県伊万里市東山代町東大久保1213-5,高（名前+都道府県+市区）
8718201b-b763-41fa-8403-2cf44436a62d,株式会社 H・Y・C,mini,675-0021 兵庫県加古川市尾上町安田571-22,高（名前+都道府県+市区）
2b716a64-ede8-453c-88c8-148ca307ecc2,株式会社 SSSコーポレーション,mini,601-8205 京都府京都市南区久世殿城町547-1 ビジネスファクトリー171-7号,高（名前+都道府県+市区）
16554c2b-913c-49aa-af3e-fd5d3f8cdd7d,たちばな工房,mini,758-0022 山口県萩市浜崎町235,高（名前+都道府県+市区）
98a0219e-058d-4a5a-8cc5-a65fcdca65fa,株式会社 中嶋工務店,mini,824-0022 福岡県行橋市稲童3926-1,高（名前+都道府県+市区）
6380c8e5-e27b-4ce7-9d96-b6c9fd785c48,ワイズ電設 株式会社,mini,379-2214 群馬県伊勢崎市下触町43-9,高（名前+都道府県+市区）
bfab649c-9b8e-426e-a337-e4073c1a64b8,株式会社 とくやま工房,mini,745-0868 山口県周南市南浦山町5-66,高（名前+都道府県+市区）
8434e093-3750-4112-88ee-ff3247797138,株式会社 森川工務店,mini,655-0861 兵庫県神戸市垂水区下畑町910番,高（名前+都道府県+市区）
b5d887e9-6648-4b2b-86b6-4df1084c1d5a,株式会社 ELNAS,mini,250-0862 神奈川県小田原市成田220-9,高（名前+都道府県+市区）
880ecdee-af29-497d-9908-af39a6ab9019,株式会社 東京テンポ,mini,814-0172 福岡県福岡市早良区梅林7-12-13,高（名前+都道府県+市区）
9e50c73b-7611-41ae-a373-4e109dfbaaa6,豊栄工業 株式会社,mini,555-0001 大阪府大阪市西淀川区佃1-1-36,高（名前+都道府県+市区）
41202c58-6102-4a49-8a28-d98a541b2a50,株式会社 フレット,mini,663-8111 兵庫県西宮市二見町2-23,高（名前+都道府県+市区）
d8ed9718-cd8e-4a51-a6fd-a423540e9f02,株式会社 翼テクニクス,mini,510-0845 三重県四日市市海山道町3-17,高（名前+都道府県+市区）
,株式会社 ビルダーチェック,mini,581-0015 大阪府八尾市刑部4-300,未マッチ
,森清電設 株式会社,mini,179-0084 東京都練馬区氷川台2-15-1,未マッチ
bc617564-2407-4574-bf64-e9d4f7e8bdaa,有限会社 ヘビーワン,mini,761-2103 香川県綾歌郡綾川町陶1814-1,高（名前+都道府県+市区）
,有限会社 The Plough,mini,984-0032 宮城県仙台市若林区荒井2-6-23,未マッチ
,株式会社 三協住設,mini,988-0025 宮城県気仙沼市内の脇1-15-9,未マッチ
,有限会社 佐伯鉄筋工業所,mini,214-0006 神奈川県川崎市多摩区菅仙谷1-1-15,未マッチ
fe1072ae-e54c-4462-b0d8-49aeb2d160d7,株式会社 水乃屋,mini,308-0021 茨城県筑西市甲499-2,高（名前+都道府県+市区）
c5ec5911-3efb-461b-ac83-88f19bd1de02,株式会社 明伸工業,mini,297-0019 千葉県茂原市上林13,高（名前+都道府県+市区）
761d9ad0-b464-4c8a-8f70-5bfd8a9c0dc9,株式会社 リズナレッジ,mini,362-0035 埼玉県上尾市仲町1-4-8 田中ビル3F-A,高（名前+都道府県+市区）
25dc9003-94a6-4f9f-b1f3-c95437bfa8e5,ユニオン電気 株式会社,mini,176-0011 東京都練馬区豊玉上2-23-9 101号,高（名前+都道府県+市区）
bd133617-2ac9-49c9-8c2c-8f7fa13853e9,リビングホームサービス,mini,602-8336 京都府京都市上京区七本松通一条上る滝ケ鼻町1106,高（名前+都道府県+市区）
,株式会社 GRAV,mini,173-0004 東京都板橋区板橋1-52-3,未マッチ
cd60486b-e4b5-4677-b085-b2bbf6e3279b,株式会社 マルサン,mini,514-0831 三重県津市本町4-14,高（名前+都道府県+市区）
,株式会社 大正建設,mini,香川県丸亀市土居町2-18-3,未マッチ
846cccfd-0875-4c48-b5d9-2722a8d152c0,有限会社 太子堂造園,mini,989-6151 宮城県大崎市古川城西2-6-1,高（名前+都道府県+市区）
67778e88-9c0e-4c49-ba6e-6d0862ee469c,株式会社 シーアイエル,mini,513-0818 三重県鈴鹿市安塚町976-1,高（名前+都道府県+市区）
71c1f8fb-bc05-4f94-8387-e2e431410d71,株式会社 G・I,mini,182-0024 東京都調布市布田1-26-12 ダイアパレス調布515号室,高（名前+都道府県+市区）
,株式会社 SKG,mini,144-0033 東京都大田区東糀谷4-1-21-201,未マッチ
179f600f-5a87-4ab2-9c45-33b899921834,有限会社 平和電工社,mini,732-0008 広島県広島市東区戸坂くるめ木2-5-44,高（名前+都道府県+市区）
bd90aa56-541e-4ea4-b006-a8cad70338ce,練馬防災電設 有限会社,mini,176-0013 東京都練馬区豊玉中1-29-8,高（名前+都道府県+市区）
,株式会社 エクセル企画,mini,274-0055 千葉県船橋市楠が山町61-120,未マッチ
0017aff8-a452-4698-9583-b372c58cff7d,株式会社 HASABA,mini,215-0018 神奈川県川崎市麻生区王禅寺東4-35-2,高（名前+都道府県+市区）
,有限会社 摂津防災設備,mini,564-0014 大阪府吹田市吹東町35-30-104,未マッチ
5552208f-49d8-405f-b65b-2f8bb898a40d,株式会社 ライフクリエイト,mini,811-0201 福岡県福岡市東区三苫5-3-59,高（名前+都道府県+市区）
,有限会社 佐川電気設備,mini,755-0054 山口県宇部市助田町11-15,未マッチ
,門前組,mini,532-0012 大阪府大阪市淀川区木川東1-10-22 新大阪ファミール東館406,未マッチ
1f598869-0fe1-4c68-91c6-af49c7576486,SUMS TECH 株式会社,mini,360-0816 埼玉県熊谷市石原1026,高（名前+都道府県+市区）
d5336c18-8d6a-46b0-947b-0dbb53861b4a,株式会社 福井設備工業,mini,544-0003 大阪府大阪市生野区小路東5-22-12 ハイツ紀の国301号,高（名前+都道府県+市区）
,有限会社 ジョイント・エム,mini,634-0826 奈良県橿原市川西町222-3,未マッチ
,合同会社 弥栄電気,mini,174-0043 東京都板橋区坂下1-39-14 サンライフマンション101号,未マッチ
cd3d987b-aad8-4529-b6fb-2507c78d7d2d,明新重量機工 株式会社,mini,899-2514 鹿児島県日置市伊集院町中川137,高（名前+都道府県+市区）
b661cd3f-a585-4d30-b9a6-ab8ef02b8dc1,有限会社 樽見建材店,mini,989-0701 宮城県刈田郡蔵王町宮字馬場34,高（名前+都道府県+市区）
fb4200b8-148c-4f34-b221-9676caf3a370,株式会社 Ants,mini,811-2209 福岡県糟屋郡志免町王子4-23-6,高（名前+都道府県+市区）
b2a14806-0400-45bd-8367-567951ad3fec,株式会社 カズデン,mini,神奈川県相模原市中央区上溝1645-2,高（名前+都道府県+市区）
ad6080c0-cd4f-41a1-bb44-6022ec930614,合同会社 心創,mini,862-0907 熊本県熊本市東区水源2-25-12,高（名前+都道府県+市区）
bf837b8e-ee73-4bf3-8305-c7ce4e7796ea,株式会社 With,mini,290-0038 千葉県市原市五井西4-20-12,高（名前+都道府県+市区）
dbc83aa6-2c05-4578-baf8-b5f2a35fb9e0,合同会社 イーシス,mini,340-0833 埼玉県八潮市西袋1082,高（名前+都道府県+市区）
2e287ae1-0d00-45cc-89ca-58751d4b9e28,有限会社 丸新工業,mini,022-0002 岩手県大船渡市大船渡町字永沢19-5,高（名前+都道府県+市区）
893079a0-73e7-43e4-af95-baa72b8d1568,株式会社 ケーアイ工業,mini,501-0231 岐阜県瑞穂市野白新田78-2,高（名前+都道府県+市区）
9b34d925-c7a9-4673-a6c9-c60d2f21ebab,株式会社 本名設計工務,mini,285-0913 千葉県印旛郡酒々井町墨1117,高（名前+都道府県+市区）
,株式会社 エイテック,mini,577-0056 大阪府東大阪市長堂1-7-10,未マッチ
f8a24a86-557c-40ed-bcb8-7380cf7fc3dd,有限会社 メイク,mini,811-2411 福岡県糟屋郡篠栗町大字若杉1038-1,高（名前+都道府県+市区）
2e0861b1-7106-4c5b-8a28-3c0a959b950f,鳴門相互電気 株式会社,mini,772-0001 徳島県鳴門市撫養町黒崎字八幡110-3,高（名前+都道府県+市区）
59f8df43-31f6-4b44-95c7-332ec4c86036,株式会社 WAKA,mini,024-0021 岩手県北上市上野町3-6-12,高（名前+都道府県+市区）
e32378d3-e4ce-4ecf-8c31-b3988bd5e7a1,株式会社 会津デザイン工房,mini,967-0004 福島県南会津郡南会津町田島字後原甲3685,高（名前+都道府県+市区）
64326154-e603-4a1f-9ef2-595eaa22f085,株式会社 和虹,mini,193-0823 東京都八王子市横川町509-24,高（名前+都道府県+市区）
7700f382-677b-4e1f-8d09-11695966ea04,昭工業,mini,639-2244 奈良県御所市柏原669-2,高（名前+都道府県+市区）
657f7757-bf1e-43be-a3e7-fdeca86beba9,GOJ 株式会社,mini,120-0034 東京都足立区千住5-5-14,高（名前+都道府県+市区）
2f4a4639-aad5-4797-8a93-84b9cc0aa798,株式会社 小西造園,mini,579-8012 大阪府東大阪市上石切町2-30-5,高（名前+都道府県+市区）
a1d88137-960f-4f0f-805e-d5ebac133bee,株式会社 LIFE Works,mini,814-0144 福岡県福岡市城南区梅林1-17-8,高（名前+都道府県+市区）
afd8bd4c-d612-4548-8760-a80db94e9ee6,株式会社 アーステスラ,mini,302-0127 茨城県守谷市松ケ丘5-36-9 DASH松ヶ丘1F,高（名前+都道府県+市区）
03f32f07-2874-4ad7-84a1-cccab0b0248f,株式会社 共栄テック,mini,763-0043 香川県丸亀市通町166-3 共栄ビル2F,高（名前+都道府県+市区）
cf214f5d-bf51-45b5-86db-c8b48e9505e9,株式会社 3.Life,mini,369-0116 埼玉県鴻巣市北新宿42-1,高（名前+都道府県+市区）
4fdae15b-26bc-4b29-be8b-534575535ebe,株式会社 BC,mini,611-0011 京都府宇治市五ケ庄広岡谷2-208,高（名前+都道府県+市区）
5bf8f566-6acd-411e-ae17-5c9662a7e706,合同会社 シモダ,mini,289-1223 千葉県山武市埴谷1500番27,高（名前+都道府県+市区）
,株式会社 増元工業所,mini,166-0003 東京都杉並区高円寺南1-25-14,未マッチ
4e095240-782e-4d1b-96c2-8e10978af245,有限会社 日本環境,mini,833-0031 福岡県筑後市山ノ井941-1 プレステージけやき通り3-102,高（名前+都道府県+市区）
63d9af92-659c-4543-b2c2-a8eb058de478,株式会社 消防システム,mini,496-0809 愛知県津島市昭和町3-4,高（名前+都道府県+市区）
,株式会社 クラスイー,mini,753-0851 山口県山口市黒川1405,未マッチ
af86df58-faa7-475a-92b2-db2319b5ae66,株式会社 河内屋,mini,598-0016 大阪府泉佐野市高松西2-2427-1,高（名前+都道府県+市区）
,株式会社 アイエスケー,mini,573-0001 大阪府枚方市田口山1-10-2,未マッチ
,ライフテック 株式会社,mini,300-0048 茨城県土浦市田中3-8-3,未マッチ
8bf31084-c5d1-443c-8d4e-997cb24a4514,大栄建設 有限会社,mini,519-0505 三重県伊勢市小俣町本町283-1,高（名前+都道府県+市区）
a03b4421-44b6-4691-92f3-5b7bb6c1c56c,株式会社 三光建設,mini,289-1522 千葉県山武市松尾町高富251-40,高（名前+都道府県+市区）
b1af5b91-fb0a-4b3d-9df8-506e977ecf17,株式会社 理装,mini,292-0813 千葉県木更津市上烏田533,高（名前+都道府県+市区）
,玉山建設 株式会社,mini,671-1203 兵庫県姫路市勝原区丁20-1,未マッチ
,株式会社 アイエス電装,mini,520-2144 滋賀県大津市大萱2-12-5,未マッチ
08153237-a257-4f18-acc3-da3c6a8fd27e,有限会社 アラカワ,mini,510-0103 三重県四日市市楠町北五味塚114-1,高（名前+都道府県+市区）
2a185c7f-9677-4653-ab79-5e5400e398db,株式会社 小泉内装,mini,257-0027 神奈川県秦野市西田原1233-17,高（名前+都道府県+市区）
f5a86b65-423d-48ab-b695-83ae23fd37b2,株式会社 サイトク,mini,533-0001 大阪府大阪市東淀川区井高野3-1-75,高（名前+都道府県+市区）
f79f3da7-24a6-4aaa-bdf3-5bc785bcf336,株式会社 一円工業,mini,534-0011 大阪府大阪市都島区高倉町3-11-11,高（名前+都道府県+市区）
,有限会社 東海石綿,mini,501-6104 岐阜県岐阜市柳津町本郷3-37,未マッチ
aaf4d359-b344-40f2-9ca7-61df4178ec5c,ミナト電気 有限会社,mini,491-0141 愛知県一宮市浅井町黒岩字寺西13,高（名前+都道府県+市区）
68f93e87-f536-4214-bb2f-fa0cbcbd7bf9,有限会社 近藤設備工業,mini,029-3105 岩手県一関市花泉町涌津字道下15-31,高（名前+都道府県+市区）
9144bb59-6378-4cc6-bdc4-403c815560d7,柴田建築 株式会社,mini,950-1144 新潟県新潟市江南区祖父興野334,中（名前+都道府県）
b1fd7032-a14e-44be-94d4-ce6d57cfd4e5,松屋工業,mini,814-0176 福岡県福岡市早良区四箇田団地37-6,高（名前+都道府県+市区）
e2382276-811e-447c-81c9-23d827ba47bc,株式会社 SiN設備,mini,230-0071 神奈川県横浜市鶴見区駒岡4-39-4 CASA FIORE102号,高（名前+都道府県+市区）
43f3057d-0635-42ca-9002-598164f247dd,株式会社 フィスイノベーション,mini,232-0045 神奈川県横浜市南区東蒔田町8-8-503,高（名前+都道府県+市区）
46f4b473-579a-42f3-962f-b7f5597baf08,有限会社 水希工業,mini,950-3313 新潟県新潟市北区太田2870,高（名前+都道府県+市区）
b7e09382-c8e2-47ac-a549-f53e55e5b479,株式会社 大地工業,mini,359-1167 埼玉県所沢市林三-514-26,高（名前+都道府県+市区）
bad5bd4c-850c-4b40-9f05-53f9eeffee87,有限会社 セイワ,mini,730-0017 広島県広島市中区鉄砲町4-16 301号,高（名前+都道府県+市区）
57bad7ac-fb50-4f8b-940e-ece25b638ce8,株式会社 澄美家,mini,430-0845 静岡県浜松市中央区中田島町1380-,高（名前+都道府県+市区）
fab176db-2bed-4b5c-aae5-6d3db36b160f,株式会社 英,mini,175-0083 東京都板橋区徳丸8-19-15,高（名前+都道府県+市区）
1a4fbca2-71e8-498d-b30f-e98e85bc7b3c,テクニカルプラント 株式会社,mini,578-0966 大阪府東大阪市三島3-3-8,高（名前+都道府県+市区）
8050796a-77ec-433a-8b66-d2c2c941df36,有限会社 藤島,mini,981-1524 宮城県角田市岡字駅前南30-7,高（名前+都道府県+市区）
6d5c1ce3-886c-445c-b789-498b901586d1,立伸工業,mini,715-0025 岡山県井原市笹賀町1-19-1,高（名前+都道府県+市区）
0448a627-14d1-476d-b979-85f9952391eb,平岡通信工業,mini,578-0953 大阪府東大阪市本庄1-8-6,高（名前+都道府県+市区）
9c41e598-243c-4a17-86f8-a6e3f4dc76ad,株式会社 雅電設,mini,千葉県市原市能満326-7 カーサ東山木台101,高（名前+都道府県+市区）
ca55d80b-4824-4da7-a17f-4132f741561f,有限会社 三谷商会,mini,649-6417 和歌山県紀の川市西大井142-1,高（名前+都道府県+市区）
,有限会社 西塚建設,mini,050-0064 北海道室蘭市柏木町55-4,未マッチ
178e8a0a-a7e2-4e8c-ba36-83efc27150ef,株式会社 LIFE,mini,238-0015 神奈川県横須賀市田戸台38-8,高（名前+都道府県+市区）
15329f5c-3f36-4b53-a122-37acf19cfbe4,株式会社 エーコー設備,mini,613-0045 京都府久世郡久御山町北川顔表畑4,高（名前+都道府県+市区）
135cac5f-3b41-4682-aceb-0fc797fa3bfc,株式会社 新勝,mini,376-0006 群馬県桐生市新宿3-11-39,高（名前+都道府県+市区）
91ca0806-770e-4dff-90dc-3e3dfc0aab41,株式会社 DAIDEN,mini,342-0033 埼玉県吉川市中曽根1-31-5,高（名前+都道府県+市区）
fc072eef-fb9d-4583-a010-cf7079386d83,Rsカンパニー 株式会社,mini,329-2142 栃木県矢板市木幡1291-1,高（名前+都道府県+市区）
12f36f9a-9a72-4bfb-8a34-077d1adad3c9,株式会社 共栄電気,mini,708-0813 岡山県津山市山方1466,高（名前+都道府県+市区）
5c9e3568-8539-448d-b5be-466ea791cdbd,なか建工業,mini,299-4414 千葉県長生郡睦沢町下之郷943,高（名前+都道府県+市区）
,株式会社 セントラル設備,mini,965-0813 福島県会津若松市東山町大字石山字天寧55-12,未マッチ
,株式会社 ホルツバウ,mini,965-0029 福島県会津若松市藤原1-8-4,未マッチ
624f41eb-852b-4555-b805-701c84b48be1,株式会社 不動工業,mini,337-0016 埼玉県さいたま市見沼区大字東門前450-3,高（名前+都道府県+市区）
76f0386c-4507-4e8f-a52c-214aabc775c9,株式会社 朝日工芸社,mini,802-0012 福岡県北九州市小倉北区末広2-3-25,高（名前+都道府県+市区）
b9de59cf-8526-4a0d-8aea-479287ae8d91,株式会社 三和電業,mini,890-0082 鹿児島県鹿児島市紫原7-17-3,高（名前+都道府県+市区）
,株式会社 富士興産,mini,101-0024 東京都千代田区神田和泉町1-10-1,未マッチ
,株式会社 髙橋組,mini,984-0845 宮城県仙台市若林区二木大口5,未マッチ
32b017b2-1636-4218-9f45-29d3a089bb93,有限会社 南郷断熱,mini,031-0112 青森県八戸市南郷大字大森字与次郎3,高（名前+都道府県+市区）
f2255252-df36-444f-b097-16496a4da0d3,瀬川鋼建 株式会社,mini,982-0004 宮城県仙台市太白区東大野田7-48,高（名前+都道府県+市区）
3d7a426b-c85d-490d-8d34-3d8d923fb7d1,大西建設 株式会社,mini,190-0023 東京都立川市柴崎町2-24-14,高（名前+都道府県+市区）
,有限会社 心和建設,mini,350-0846 埼玉県川越市中老袋107,未マッチ
9df5227c-6fea-49ae-9b68-4edc4e39292c,株式会社 MSビルドアップ,mini,571-0007 大阪府門真市北岸和田3-1-20,高（名前+都道府県+市区）
b1c1c740-93f5-46a1-8992-a84d17230fa8,株式会社 大和工芸,mini,565-0836 大阪府吹田市佐井寺3-24-12,高（名前+都道府県+市区）
